pathway	analysis	gene_symbol
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	CDKN2D
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	SBNO2
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	OXSR1
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	G6PD
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	SRXN1
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	TXNRD1
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	LAMTOR5
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	TXN
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	FTL
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	NQO1
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	PRDX6
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	GLRX
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	JUNB
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	LSP1
REACTIVE_OXYGEN_SPECIES_PATHWAY	entry4_PF_PLT_D3__all_valid	EGLN2
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	PGS1
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	AGFG1
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	TLE4
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	PRKAR2A
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	CCNA1
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	CLVS1
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	BRAF
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	TALDO1
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	IP6K1
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	PHF7
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	SHE
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	H1-6
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	GMCL1
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	TTK
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	MAST2
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	HSPA4L
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	CHFR
SPERMATOGENESIS	entry4_PF_PLT_D3__all_valid	NCAPH
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	FKBP1A
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	RAB31
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	IFNGR2
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	FURIN
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	HIPK2
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	SPTBN1
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	TGFBR1
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	SERPINE1
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	TGFB1
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	PPP1R15A
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	SMAD1
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	CTNNB1
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	SKI
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	UBE2D3
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	THBS1
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	XIAP
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	PPM1A
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	RHOA
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	APC
TGF_BETA_SIGNALING	entry4_PF_PLT_D3__all_valid	JUNB
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	BCL6
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	GADD45A
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	ETS2
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	PFKFB3
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	NFIL3
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	SLC2A3
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	B4GALT5
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	FOSL2
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	BCL2A1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	CFLAR
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	SOCS3
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	IRS2
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	DRAM1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	LITAF
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	IFNGR2
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	MXD1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	PTPRE
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	KLF6
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	TLR2
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	RCAN1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	KLF9
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	NFKB1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	TIPARP
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	NFKBIA
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	LDLR
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	MAP2K3
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	EHD1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	TNIP1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	DENND5A
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	F2RL1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	CD44
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	RNF19B
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	SERPINE1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	MAP3K8
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	CSF1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	BCL3
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	PNRC1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	PER1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	CEBPD
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	ZC3H12A
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	CEBPB
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	PPP1R15A
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	GADD45B
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	AREG
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	IER3
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	NFE2L2
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	TNFAIP3
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	B4GALT1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	TRIB1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	JAG1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	DUSP1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	KDM6B
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	NAMPT
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	MARCKS
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	ICAM1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	STAT5A
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	TUBB2A
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	TAP1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	NFAT5
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	TNIP2
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	JUNB
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	TNFAIP6
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	IRF1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	REL
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	PHLDA1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	PLEK
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	ZFP36
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	DNAJB4
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	CXCL1
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	IL6ST
TNFA_SIGNALING_VIA_NFKB	entry4_PF_PLT_D3__all_valid	PLAU
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	NPM1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	IMP3
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	EXOSC2
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	NOP56
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	EXOSC9
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	EIF2AK3
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	HSPA9
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	SPCS1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	IARS1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	RPS14
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	HSP90B1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	SKIC3
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	CEBPG
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	EIF2S1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	PDIA6
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	SLC30A5
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	SRPRB
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	LSM4
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	DNAJB9
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	WFS1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	SEC31A
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	EIF4A2
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	MTREX
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	FUS
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	BANF1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	RRP9
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	HERPUD1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	SEC11A
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	DDX10
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	BAG3
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	EIF4EBP1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	HYOU1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	SSR1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	NOP14
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	FKBP14
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	NOLC1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	EIF4A1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	EXOC2
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	YIF1A
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	ALDH18A1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	EIF4E
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	CNOT2
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	SDAD1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	SPCS3
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	EDEM1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	EEF2
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	XBP1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	GOSR2
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	EXOSC1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	NHP2
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	CKS1B
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	PAIP1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	KHSRP
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	CALR
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	PARN
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	TSPYL2
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	NFYB
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	SLC1A4
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	XPOT
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	CXXC1
UNFOLDED_PROTEIN_RESPONSE	entry4_PF_PLT_D3__all_valid	MTHFD2
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	MAPK14
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	ATP2B4
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	IGF1R
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	SYNE1
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	ATXN1
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	DYRK1A
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	WDR37
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	NFKB1
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	PTEN
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	LDLR
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	GCNT1
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	SCN8A
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	NR3C1
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	CELF2
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	SERPINE1
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	PPARG
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	FHL2
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	RASA2
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	RXRA
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	TGFBR2
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	PIK3CD
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	NOTCH2
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	CDC42BPA
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	DUSP1
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	CDKN1B
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	PTGFR
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	SCAF8
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	APBB2
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	TFPI
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	PRDM2
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	NIPBL
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	NEK7
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	CITED2
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	CACNA1A
UV_RESPONSE_DN	entry4_PF_PLT_D3__all_valid	DLC1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	CCND3
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	ATP6V1C1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	ARRB2
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	GRINA
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	TUBA4A
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	PRKCD
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	ALAS1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	LYN
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	FURIN
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	MAOA
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	NFKBIA
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	RAB27A
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	CHKA
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	AGO2
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	MARK2
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	ACAA1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	NUP58
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	ALDOA
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	GRPEL1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	CA2
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	ICAM1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	CDC34
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	TAP1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	JUNB
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	IRF1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	TMBIM6
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	STARD3
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	IL6ST
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	PDAP1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	PRKACA
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	DNAJA1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	HYAL2
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	GPX3
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	DNAJB1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	CYB5R1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	GCH1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	APOM
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	SLC6A8
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	AP2S1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	PPT1
UV_RESPONSE_UP	entry4_PF_PLT_D3__all_valid	EPHX1
WNT_BETA_CATENIN_SIGNALING	entry4_PF_PLT_D3__all_valid	RBPJ
WNT_BETA_CATENIN_SIGNALING	entry4_PF_PLT_D3__all_valid	NUMB
WNT_BETA_CATENIN_SIGNALING	entry4_PF_PLT_D3__all_valid	MAML1
WNT_BETA_CATENIN_SIGNALING	entry4_PF_PLT_D3__all_valid	ADAM17
WNT_BETA_CATENIN_SIGNALING	entry4_PF_PLT_D3__all_valid	CTNNB1
WNT_BETA_CATENIN_SIGNALING	entry4_PF_PLT_D3__all_valid	JAG1
WNT_BETA_CATENIN_SIGNALING	entry4_PF_PLT_D3__all_valid	FRAT1
WNT_BETA_CATENIN_SIGNALING	entry4_PF_PLT_D3__all_valid	NCSTN
WNT_BETA_CATENIN_SIGNALING	entry4_PF_PLT_D3__all_valid	NOTCH1
WNT_BETA_CATENIN_SIGNALING	entry4_PF_PLT_D3__all_valid	NKD1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	UPP1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	PGD
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	ETS2
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	IL1R1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	GSR
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	POR
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	DDAH2
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	ARG1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	ALAS1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	ACOX1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	TPST1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	TNFRSF1A
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	LPIN2
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	AQP9
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	MAOA
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	PINK1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	SLC6A6
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	VNN1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	CDA
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	UPB1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	FAS
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	SERPINE1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	ESR1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	MARCHF6
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	SMOX
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	SLC46A3
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	ABCC2
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	GABARAPL1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	CA2
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	SLC22A1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	DHRS7
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	RAP1GAP
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	ITIH4
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	NQO1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	CYFIP2
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	CES1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	MAN1A1
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	CSAD
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	FAH
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	TMBIM6
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	ARG2
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	ALDH2
XENOBIOTIC_METABOLISM	entry4_PF_PLT_D3__all_valid	HES6
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	GADD45A
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	PFKFB3
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	BCL6
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	POR
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	RTN3
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	SQOR
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	STOM
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	GPAT4
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	ACOX1
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	IFNGR1
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	CCNG2
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	ITGA7
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	PGM1
ADIPOGENESIS	entry4_PF_PLT_noD3__all_valid	DHCR7
